cliente_id,loja_nome,n,valor
137,Casa Bauducco,1,77.82
137,Mamma Mia,1,59.37
137,Riachuelo,1,69.98
151,Café Cultura,2,54.0
151,Cavezzale,1,179.8
151,Chiquinho Sorvetes,1,22.0
151,Cobasi,1,47.9
151,Kalunga,2,87.9
151,Lojas Americanas,2,111.94
151,Lupo,1,63.69
151,Mini Kalzone,2,42.0
151,O Boticário,2,174.05
151,Panvel Farmácias,1,80.94
151,Sinhá Benta Gourmet,1,53.46
160,Atacadão,6,183.21
160,Avatim,1,89.0
160,Cacau Show,1,30.0
160,Cobasi,1,125.91
160,Livrarias Catarinense,1,64.9
160,Natura,1,86.8
160,Paquetá,1,179.99
164,Avatim,1,7.8
164,Café Cultura,1,83.0
164,Hope Nacoes Shopping,1,195.8
164,Me Linda,1,615.6
164,Riachuelo,1,181.99
164,Uebel Make Up,1,284.6
168,Borelli Gelato,1,29.5
168,Subway,1,81.0
169,Cartes - Cozinha do Mundo,1,45.56
169,Empório Du Homem,1,796.9
169,Montana Grill,1,37.9
169,Tommy Hilfiger,1,471.0
170,Riachuelo,1,39.99
195,.,1,18.0
195,Bacio di Latte,1,10.95
195,Cartes - Cozinha do Mundo,1,111.26
195,Empório Du Homem,1,246.9
195,IDéli oui,1,405.0
231,Renner,1,99.9
231,UZA Shoes,1,203.94
235,Bob's Sorvete - Quiosque,1,79.8
235,Continente Shopping - Estacionamento,1,8.0
235,Democrata,1,279.9
235,Docejo,1,69.9
235,Gamelas & Panella's,1,98.44
235,Leo Cosméticos,1,4.99
235,Panvel Farmácias,1,72.98
235,Pernambucanas,1,299.92
235,Renner,1,289.7
235,Riachuelo,1,379.95
235,Studio Z,1,189.98
241,Colcci,1,1249.0
241,Granado,1,830.01
249,Beagle,1,89.99
249,Burger King,1,88.6
249,Hering,1,285.96
249,Mini Kalzone,2,43.5
251,C&A,1,149.98
251,Melissa,1,159.9
259,Avatim,1,102.0
259,Burger King,1,54.9
259,Magic Feet,1,629.99
266,Havan,1,605.88
266,Livrarias Catarinense,2,47.8
266,O Boticário,2,33.8
269,Mini Kalzone,1,14.9
269,Studio Z,1,1.0
269,Vicio DiPrata,1,157.0
287,Centauro,1,189.99
287,Havan,1,849.85
287,Livrarias Catarinense,2,586.1
287,Paquetá,1,139.99
287,Studio Z,1,49.99
320,Sephora,1,1973.7
320,Óticas Carol,2,11742.5
332,Zara,1,508.5
336,Audithorium,1,299.7
336,Boss,1,1310.0
336,Gondolier,1,295.0
336,Granado,1,97.2
336,Havaianas,1,64.99
336,Kopenhagen,1,46.8
336,L'Occitane en Provence,1,229.0
336,Lua Luá,1,931.9
336,Madero,2,964.7
336,Padrão,1,1499.0
336,Paris Cosméticos,1,284.99
336,Ri Happy,1,119.99
336,Schutz,1,980.0
336,Shoulder,1,718.0
339,Superlegal Brinquedos,1,363.96
345,JCanedo,1,2068.15
345,Sinhá Benta Gourmet,1,127.35
349,Atacadão,1,21.79
349,Burger King,1,59.8
349,Cobasi,1,61.2
349,Livrarias Catarinense,1,104.9
349,Lojas Americanas,1,85.93
349,Mini Kalzone,1,9.0
349,Mr. Cheff,1,137.99
349,Subway,1,136.5
349,Superlegal Brinquedos,1,37.98
371,Balneário Shopping - Estacionamento,1,30.0
371,Paris Cosméticos,1,24.99
375,Bagaggio,1,159.9
375,Burger King,2,139.8
375,Chiquinho Sorvetes,2,62.0
375,Cobasi,1,14.9
375,Granado Phamácias,1,140.0
375,Griletto,1,34.9
375,KFC,1,13.89
375,Mamma Mia,1,251.9
375,McDonald's,2,81.8
375,Mini Kalzone,1,18.0
375,Outback Steakhouse,2,383.26
375,Ri Happy,1,29.0
381,Milon,1,1151.88
433,Madero,2,237.6
433,Maze,1,922.32
537,Freddo,1,63.0
568,Cacau Show,1,31.0
568,Estação Choperia,1,111.0
568,Gondolier,2,132.0
568,Havan,1,139.94
568,Lojas Americanas,5,1489.23
568,MB Acessórios,1,109.8
568,Mini Kalzone,4,116.9
568,Panvel Farmácias,2,511.69
568,Ri Happy,1,349.0
568,Riachuelo,1,79.99
568,Subway,2,53.85
611,Adcos,1,391.0
611,Balneário Shopping - Estacionamento,1,5.0
611,Lindt,1,33.29
611,Magic Feet,1,489.99
611,Paris Cosméticos,1,99.0
611,Sephora,5,2316.61
611,Sinhá Benta,1,36.9
611,Unique,2,1000.0
725,Anacapri,1,350.0
725,Bacio di Latte,1,76.51
725,Cacau Show,1,39.0
725,Café Cultura,2,64.0
725,Chiquinho Sorvetes,1,15.0
725,Cobasi,1,18.0
725,Docejo,2,64.3
725,Forneria Carbone,1,603.84
725,Gamelas & Panella's,3,107.99
725,Giraffas,2,46.5
725,Kalunga,2,39.2
725,Lojas Americanas,3,166.02
725,Montana Grill,1,28.9
725,Panvel Farmácias,2,428.84
725,Pernambucanas,2,309.95
725,Pop Me,1,129.9
725,Studio Z,1,79.0
736,Café Cultura,1,14.0
736,Centauro,1,179.96
736,Feng Cheng,1,62.49
736,GNC Cinemas,1,50.0
736,Havan,1,279.92
736,Madero,1,330.01
736,Polo Wear,1,149.99
736,Riachuelo,2,705.89
742,Riviera Café,1,52.7
769,Balneário Shopping - Estacionamento,1,5.0
769,C&A,1,75.98
769,Havaianas,1,82.98
769,Hope,1,42.9
769,L'occitane Bresil,1,382.31
769,Montana Grill,1,131.7
769,Renner,2,879.1
769,Sephora,1,292.4
770,Estacionamento Norte Shopping,1,15.0
770,Havan,5,2439.49
770,KFC,1,77.9
770,Lojas Americanas,2,65.01
770,Mini Kalzone,1,50.5
770,Vivo,1,13.0
803,Inovathi Acessórios,4,649.87
848,Lupo,1,74.2
889,Zara,1,1354.5
901,Polo Wear,1,179.98
925,FARM Rio,1,648.0
948,Havan,1,347.76
977,Beagle,1,184.99
977,Havan,1,129.98
977,Lojas Americanas,1,47.96
977,Riachuelo,1,219.96
986,Americanas,2,150.62
1007,Outback Steakhouse,1,251.33
1007,Renner,1,305.91
1007,Shoulder,1,418.6
1010,Havan,1,239.95
1010,Kalunga,1,10.8
1010,Polo Wear,1,79.99
1086,Café Cultura,1,172.0
1086,Livrarias Catarinense,2,136.7
1133,Sephora,1,141.2
1133,Zara,1,1026.5
1138,Paris Cosméticos,1,376.94
1138,Usaflex,1,69.99
1176,Centauro,1,119.98
1176,Kalunga,1,169.9
1178,Arezzo,1,199.9
1178,Camicado,1,155.97
1178,Farm,1,387.0
1178,LIVE!,1,753.25
1178,Livrarias Catarinense,1,13.5
1178,Me.Linda,1,63.2
1178,Studio Z,1,199.98
1182,Democrata,1,299.9
1182,Kfc,1,41.5
1200,Cobasi,1,33.9
1200,Havan,1,454.94
1200,Kalunga,1,29.9
1200,Leo Cosméticos,1,45.96
1200,Livrarias Catarinense,1,18.9
1200,Lojas Americanas,1,39.99
1200,Toni Toys,2,379.97
1249,Vivara,1,2190.0
1297,Authentic Feet,2,713.0
1297,Cacau Show,1,32.0
1316,Santo Boteco,4,351.26
1318,C&A,1,379.95
1318,Centauro,1,379.96
1318,Freddo,1,62.7
1318,Outback Steakhouse,1,243.6
1318,Paris Cosméticos,1,553.9
1318,Riachuelo,1,459.96
1318,Superlegal Brinquedos,1,269.99
1351,Cartes - Cozinha do Mundo,1,100.23
1351,Cobasi,1,102.9
1351,Spoleto,1,77.5
1361,Cacau Show,1,69.99
1361,Chiquinho Sorvetes,1,17.0
1361,O Boticário,1,99.7
1376,Maze Vale Comercio LTDA,1,1629.83
1392,Livrarias Catarinense,1,35.9
1407,iPlace Mobile,1,1548.9
1423,Paris Cosméticos,1,74.98
1423,Renner,1,38.8
1423,Studio Z,1,129.99
1423,Zara,2,1485.0
1445,Centauro,1,529.95
1445,Reserva Nacoes Shopping,1,2704.0
1449,Havan,1,929.86
1449,Renner,1,407.24
1559,C&A,2,349.96
1559,z Naçoes Shopping Participações - Estacionamento,2,24.0
1590,Cacau Show,1,67.9
1590,Garten Shopping - Estacionamento,3,42.0
1591,Wow Park,1,119.8
1597,Avatim,2,388.2
1597,Cabanas,1,699.99
1597,Kalunga,1,39.7
1597,Livrarias Catarinense,1,31.1
1597,Lojas Americanas,1,16.99
1597,Sinhá Benta,2,87.9
1622,Outback Steakhouse,2,589.9
1705,Kipling,1,899.0
1705,LE LIS BLANC DEUX,1,331.41
1705,Mac,1,438.0
1705,Renner,2,211.5
1705,Shoulder,1,390.15
1718,Riachuelo,1,309.98
1718,Studio Z,1,109.98
1730,Sephora,1,46.2
1730,Wepink,2,448.9
1738,Boss,3,10440.0
1738,Dengo,1,183.4
1738,Lindt,1,140.22
1738,Madero,1,272.25
1738,Tok&Stok,1,791.82
1790,Cacau Show,1,64.99
1790,Cobasi,1,167.4
1790,Decathlon,1,159.98
1790,L'occitane au Brésil,1,47.4
1790,Le Postiche,1,329.99
1790,Livrarias Catarinense,1,12.2
1790,Pernambucanas,2,199.99
1790,Renner,1,99.7
1790,Sandaliaria,1,46.9
1822,O Boticário,1,69.0
1915,Bread Pide,1,44.0
1915,Gondolier,1,39.0
1915,Sinhá Benta Gourmet,2,51.8
1915,Zara,1,338.5
1934,Divino Fogão,1,22.0
1934,Estação Choperia,1,27.9
1934,Havan,1,89.97
1934,Jah Açaí,2,22.01
1934,Kfc,3,103.1
1934,Lojas Americanas,2,59.94
1934,Mini Kalzone,1,14.9
1982,Biscoitê,1,99.8
1982,Coach,1,2498.0
1982,John John Denim,1,522.0
1982,Le Lis,1,2033.65
1982,Liquori Caffè Gourmet,1,53.0
1982,Livrarias Catarinense,1,255.3
1982,Loungerie,1,119.6
1982,Madero,1,53.9
1982,Schutz,1,245.0
