cliente_id,loja_nome,n,valor
118,Café Cultura,2,48.0
118,Cartes - Cozinha do Mundo,1,69.23
118,Claro,1,8128.0
118,HOT DOG DUPIRU,1,54.0
118,Kalunga,1,6.0
118,Kopenhagen,1,159.8
118,Madero,1,73.0
118,Riviera Café,1,13.5
151,GNC Cinemas,1,23.0
151,Kalunga,1,12.9
151,LOJAS AMERICANAS,1,8.88
151,Livrarias Catarinense,1,69.9
151,Mamma Mia Express,2,63.0
151,McDonald's,2,91.5
151,Subway,1,5.0
160,Atacadão,5,96.73
164,RITMI STUDIO,1,455.62
164,Uebel Make Up,1,199.7
168,Docejo,1,16.0
168,Outback Steakhouse,2,555.35
169,Cartes - Cozinha do Mundo,1,45.1
169,HOT DOG DUPIRU,1,26.0
170,Lupo,1,295.5
195,Bacio di Latte,1,34.95
195,Café Cultura,1,9.0
195,Cobasi,1,13.9
195,Decathlon,1,9.98
195,Lojas Americanas,1,499.99
195,Nike Unite,1,229.99
195,Spoleto,1,66.0
195,Tomato,1,108.0
235,Renner,2,719.6
241,Granado,1,836.0
249,Atacadão,1,15.9
259,Avatim,1,94.0
259,Cacau Show,1,156.89
259,Camicado,1,49.99
259,Renner,1,69.9
269,McDonald's,1,43.9
349,BEAGLE,1,139.98
349,Chiquinho Sorvetes,1,10.0
349,Livrarias Catarinense,1,76.8
349,Mr. Cheff,1,97.0
349,Norte Shopping - Estacionamento,1,15.0
349,Panvel Farmácias,1,1015.0
349,Sinhá Benta,1,77.0
360,Havan,1,532.79
365,Atacadão,2,56.24
365,Beagle,1,644.97
365,Livrarias Catarinense,1,89.5
365,Lojas Americanas,1,16.9
375,Burger King,2,149.8
375,Cacau Show,1,4.0
375,Havan,1,109.96
375,McDonald's,1,23.9
395,Kalunga,1,14.1
395,Natura,1,78.82
395,Nike Unite,1,379.99
395,Renner,2,139.8
395,Vicio DiPrata,1,232.9
457,Centauro,1,399.99
457,Jah Açaí,1,63.96
457,Mc Donalds,1,53.8
457,Pittol,1,69.98
506,Cobasi,1,20.8
506,Mini Kalzone,2,44.7
506,Panvel Farmácias,1,81.34
506,Tabacaria El Patrono,1,26.25
568,Café Cultura,6,102.5
568,Gondolier,1,44.0
568,Havan,1,34.97
568,Kalunga,2,31.9
568,LOJAS AMERICANAS,1,26.96
568,Mamma Mia Express,1,29.0
568,McDonald's,1,56.9
568,Me.Linda,1,49.0
611,C&A,1,179.99
617,Cacau Show,1,17.97
617,Chuá Brand,1,489.9
617,Havaianas,1,12.99
617,Riachuelo,1,79.98
725,Café Cultura,2,28.0
725,Docejo,1,41.0
725,Giraffas,4,171.0
725,Kalunga,1,32.8
725,Lojas Americanas,4,106.73
725,Me.Linda,1,56.0
725,Natura,1,52.11
725,Panvel Farmácias,2,150.85
725,Ri Happy Baby,2,219.98
736,Renner,1,119.8
752,Burger King,8,362.3
752,Camarão Express,1,34.0
752,Due Sapori,1,45.0
752,Estação Choperia,2,60.9
752,Feng Cheng,2,185.48
752,Gondolier,3,188.0
752,Havan,1,494.88
752,Kfc,9,530.53
752,Mamma Mia Express,7,451.0
752,McDonald's,2,62.9
752,Mini Kalzone,7,125.7
752,Riachuelo,1,119.98
769,Balneário Shopping - Estacionamento,1,45.0
769,Bottero,1,769.9
769,C&A,1,1049.91
769,Miniso,1,55.98
769,Renner,3,1049.4
769,Sinhá Benta,1,90.9
769,Studio Z,2,161.98
770,Superlegal Brinquedos,1,119.0
901,Ardrak Ginger,1,131.5
901,Purpurata,1,175.0
1010,Jah Açaí,1,9.59
1010,Pratafina,1,110.0
1138,Renner,1,365.4
1176,Leo Cosméticos,1,30.0
1176,Mr. Cheff,1,57.98
1176,Senhora Farinha,1,40.47
1176,Subway,1,6.36
1213,Giraffas,1,49.0
1213,McDonald's,1,20.9
1213,Panvel Farmácias,1,33.99
1213,Pop Me,1,249.8
1224,BelShop,1,84.98
1224,Kings,1,1299.0
1224,Renner,2,299.8
1449,Renner,1,519.5
1559,C&A,1,379.95
2035,CANTINA MATTERELLO RESTAURANTE E PASTELARIA,1,55.0
2035,KFC,1,85.8
2035,Pratafina,1,225.0
2040,Livrarias Catarinense,2,147.9
2040,Riachuelo,1,49.99
2082,A Fabulosa,1,19.99
2082,Bob's,1,40.8
2082,Burger King,1,40.9
2082,Mr. Cheff,1,7.0
2091,Burger King,1,31.8
2091,Cobasi,3,400.34
2091,Riachuelo,1,465.0
2091,z Kfc,5,392.9
2166,Cobasi,1,99.48
2166,Kopenhagen,1,23.8
2166,Livrarias Catarinense,2,34.6
2166,McDonald's,1,61.0
2166,Renner,1,249.5
2166,Riviera Café,1,38.0
2185,Camicado,2,469.93
2213,Atacadão,1,27.9
2363,Renner,1,368.73
2374,Café Cultura,2,32.0
2374,Cobasi,2,249.6
2374,Due Sapori,1,47.9
2374,Freddo,2,32.0
2374,Game Mania,1,379.9
2374,Kopenhagen,3,58.6
2374,L'Occitane en Provence,1,618.6
2374,Life Vivara,1,790.0
2374,Madero,1,202.4
2374,Magic Feet,2,1342.46
2374,Superlegal Brinquedos,1,559.99
2374,Zara,1,357.5
2487,Atacadão,3,1148.7
2487,LOJAS AMERICANAS,1,2.0
2487,Lojas Americanas,2,89.94
2487,Panvel Farmácias,1,136.46
2487,Renner,2,339.7
2558,Centauro,1,349.99
2558,Damay Cafeteria,1,30.0
2558,Renner,1,99.8
2558,Riachuelo,1,149.99
2600,Cacau Show,1,238.76
2600,Havan,1,119.97
2600,Idéli Oui,1,1629.0
2600,Livrarias Curitiba,1,147.7
2600,Pittol,1,279.0
2600,Subway,1,30.0
2643,Avatim,1,248.0
2643,C&A,1,313.97
2643,Camarão Express,1,54.9
2643,Camicado,1,259.93
2643,Cases e Capas,1,108.0
2643,z Bob's - Quiosque 2,1,25.0
2685,General Lyy,8,1547.29
2723,Idéli.oui,1,274.0
2737,Burger King,2,144.1
2880,C&A,1,149.94
2896,Chiquinho Sorvetes,1,25.0
2896,Havan,1,39.99
2987,Animale,1,1998.0
2987,Kopenhagen,1,40.8
2987,Maria Dolores,1,2204.0
2987,Pampile,1,189.9
2987,Plié,1,204.8
2987,Zara,2,2.0
3019,Centauro,1,9.99
3019,Mini Kalzone,3,61.0
3019,Renner,1,209.7
3019,Uebel Make Up,1,120.8
3019,z Bob's - Quiosque 2,1,12.9
3107,KFC,2,78.6
3111,Freddo,1,25.0
3111,Gondolier,1,71.0
3111,LOJAS AMERICANAS,1,22.95
3111,Natura,2,388.9
3184,BioMundo Produtos Naturais,1,85.37
3184,Chiquinho Sorvetes,1,26.5
3184,Kalunga,1,89.8
3184,LOJAS AMERICANAS,1,58.55
3184,Livrarias Catarinense,2,38.9
3184,MB Acessórios,1,74.9
3184,Me.Linda,1,257.0
3184,Mini Kalzone,1,20.0
3184,Panvel Farmácias,2,67.99
3261,Pop Me,1,359.8
3261,Riachuelo,1,359.95
3280,A Fabulosa,1,114.94
3280,Feng Cheng,2,208.72
3280,Kalunga,3,143.1
3280,Lindt,1,32.67
3280,Livrarias Catarinense,2,308.1
3280,Mini Kalzone,1,11.0
3280,O Boticário,1,191.45
3280,Pittol,1,699.98
3280,Polo Wear,1,179.99
3280,Preçolândia,1,245.4
3280,Superlegal Brinquedos,3,1379.97
3307,A Fabulosa,1,26.0
3307,Leo Cosméticos,1,98.0
3307,Lupo,1,18.1
3307,Riachuelo,1,159.95
3421,Burger King,1,30.9
3421,Mini Kalzone,1,20.0
3421,Pittol,1,49.0
3421,World Tennis,1,59.99
3439,Adidas,2,1439.8
3439,Kopenhagen,2,94.2
3582,Café Cultura,1,14.0
3582,Carioca Calçados,1,289.98
3582,Kalunga,1,32.6
3582,Lez a Lez,1,1263.0
3582,Lojas Americanas,1,19.98
3596,Griletto,1,28.5
3596,Kib´s,2,52.35
3596,Livrarias Curitiba,1,34.0
3637,Havan,1,184.95
3637,Riachuelo,1,317.47
3671,Damyller,2,1806.0
3671,Hope,1,65.0
3671,Livrarias Catarinense,3,167.1
3671,Luz da Lua,1,299.9
3671,O Boticário,2,143.72
3671,Riachuelo,1,79.98
3696,Lug's,1,74.0
3696,Mini Kalzone,1,36.5
3828,Cacau Show,1,23.0
3828,Divino Fogão,1,48.0
3828,Gondolier,1,47.0
3828,Riachuelo,1,241.67
4028,Adidas,1,1849.96
4028,Havan,1,149.9
4028,Hering Store,1,179.0
4028,Hope,1,529.7
4028,Ophicina,1,69.9
4028,Vivara,1,1090.0
4028,Youcom,1,849.5
4094,Cacau Show,1,64.84
4094,Kopenhagen,1,151.9
4094,Lupo,1,37.0
4097,Renner,1,1029.4
4141,Casa Maria,1,8.99
4141,Milky Moo,1,26.0
4141,Outback Steakhouse,1,164.82
4141,Polo Wear,1,89.99
4141,Zanoni Sushi,5,737.79
4183,LOJAS AMERICANAS,1,31.97
4236,Adcos,1,706.0
4236,Hope Nacoes Shopping,1,219.0
4236,Renner,1,449.7
4290,Maze,1,93.0
4391,Kalunga,2,252.2
4391,Me.Linda,1,31.0
4391,Panvel Farmácias,1,1486.0
4449,Floripratas,2,201.0
4449,Livrarias Catarinense,2,51.8
4449,Lojas Americanas,1,75.33
4449,McDonald's,3,99.0
4449,Subway,1,2.23
4488,Atacadão,1,52.3
4623,Chiquinho Sorvetes,3,15.0
4623,Feng Cheng,3,116.32
4623,L'Occitane Au Brésil,1,89.8
4623,LIVE!,1,151.92
4623,Lindt,1,215.77
4623,Livrarias Catarinense,1,105.8
4623,Mamma Mia Express,1,64.0
4623,Me.Linda,1,535.71
4623,Mini Kalzone,2,35.0
4623,Orientali,3,119.04
4623,Outback Steakhouse,1,185.47
4623,Renner,3,1348.5
4623,Studio Z,1,139.99
4623,Track & Field,1,629.7
4624,Cacau Show,2,279.65
4624,Grandvision By Fototica,1,779.68
4624,Livraria Catarinense,1,413.4
4624,Lug's,2,116.97
4624,z Kfc,3,168.6
4682,Burger King,1,33.9
4682,Donna Mirô,1,20.68
4682,Santo Boteco,7,315.27
4728,Polo Wear,1,89.99
4728,RITMI STUDIO,1,229.8
4732,Cacau Show,1,123.94
4732,Mini Kalzone,1,7.5
4866,IDéli oui,1,39.0
4866,Livrarias Catarinense,1,14.9
4881,Kalunga,1,116.8
4881,Livrarias Curitiba,2,102.0
5052,Griletto,3,120.2
5097,Camarão Express,1,34.0
5097,Havan,1,139.98
5097,Lindt,1,26.97
5097,Mamma Mia Express,1,54.0
5097,Orientali,1,17.0
5097,Outback Steakhouse,1,211.12
5097,Renner,1,119.8
5114,Centauro,1,159.99
5114,Livraria Catarinense,1,21.8
5114,Me Linda,1,37.17
5114,Renner,1,49.9
5114,z Kfc,1,59.5
