cliente_id,loja_nome,n,valor
151,Burger King,1,144.7
151,Rei Do Mate,1,23.0
151,Sinhá Benta Gourmet,1,80.92
152,Mamma Mia,1,89.1
168,Borelli Gelato,1,26.55
168,C&A,1,69.99
168,Me Blue,1,153.0
168,Spoleto,1,34.9
170,Altenburg,1,2824.9
195,C&A,1,329.97
195,Chuá Brand,1,654.8
195,Lua Luá,1,529.0
195,Studio Z,1,245.96
195,Vivara,1,126.0
235,Continente Shopping - Estacionamento,2,32.0
235,Orientali,1,61.12
235,Renner,3,1278.9
251,Continente Shopping - Estacionamento,1,20.0
251,Decathlon,1,69.99
251,Giraffas,2,178.9
251,Lojas Americanas,5,272.45
251,Me.Linda,1,96.8
251,Mini Kalzone,1,37.0
259,Avatim,1,249.0
259,Cacau Show,2,191.86
259,Ri Happy,1,39.99
266,Game Mania,1,549.7
266,Norte Shopping - Estacionamento,1,16.0
266,Pittol,2,389.96
266,Renner,2,522.4
272,Pittol,2,338.02
277,Polo Wear,1,79.99
281,Clifield,1,1383.0
281,Monte Carlo Joias,1,377.25
281,Souq,1,976.0
281,Zara,1,1345.0
287,Estação Choperia,1,184.0
287,Idéli.Oui,1,2856.0
287,Kombina Felice,1,213.95
304,Leo Cosméticos,1,39.35
304,Lupo,1,85.6
320,Panvel Farmácias,1,298.54
325,Kalunga,1,65.4
325,Lupo,1,31.7
325,Preçolândia,1,82.7
325,Riachuelo,1,429.97
325,Studio Z,1,229.98
330,Youcom,1,579.8
334,Renner,1,319.7
336,Avatim,2,639.0
336,Gondolier,1,95.0
336,Luz da Lua,1,4149.8
336,Mamma Mia Express,1,53.0
336,Neumarkt Shopping - Estacionamento,1,16.0
336,Preçolândia,1,109.9
336,iPlace Mobile,1,177.56
349,Beagle,1,169.99
349,Centauro,1,169.98
349,Mr. Cheff,1,106.99
349,Pittol,1,140.0
349,Renner,1,154.8
360,Cacau Show,2,251.3
360,Camicado,4,1003.84
360,Havan,2,19.98
360,Hering Store,2,89.99
360,Livrarias Catarinense,4,916.2
360,Renner,5,1538.4
375,Burger King,3,193.7
375,KFC,2,71.8
375,McDonald's,6,317.1
377,Jah Açaí,1,38.03
393,Avatim Cheiros Da Terra,1,258.0
393,Vivara,1,1.35
424,Lojas Americanas,1,29.98
424,Riachuelo,1,159.9
424,Óticas Carol,1,3607.1
430,KFC,1,86.8
430,NEW ERA,1,729.8
430,Nike Unite,1,1063.96
452,Balneário Shopping - Estacionamento,1,30.0
452,Casa Bauducco,3,159.0
452,Paris Cosméticos,2,170.6
452,Studio Z,1,79.99
565,Life Vivara,1,1810.06
568,Café Cultura,6,121.2
568,LOJAS AMERICANAS,3,151.23
568,Livrarias Catarinense,1,246.0
568,Madero,1,65.0
568,McDonald's,1,33.9
568,Mini Kalzone,3,91.5
568,Studio Z,1,339.0
592,iPlace Mobile,1,7646.31
607,Le Lis Blanc,1,2139.9
617,Cacau Show,2,35.99
617,Madero,1,84.0
617,O Boticário,1,43.91
617,Renner,3,845.0
617,Riachuelo,1,119.89
617,Youcom,2,629.55
647,Renner,2,867.62
649,McDonald's,1,69.9
649,Mr. Cheff,1,85.0
650,Cobasi,1,97.99
650,Gnc Cinemas,1,84.0
650,Livraria Catarinense,1,109.8
650,Subway,1,68.0
666,Camarão Express,1,127.8
669,Havan,1,870.72
678,Natura,1,179.62
678,Riachuelo,1,179.99
713,Camarão Express,3,207.7
713,Via Pian Food,1,53.99
736,Lindt,1,11.99
736,Riachuelo,1,227.94
741,Me.Linda,1,39.9
742,Giraffas,1,22.0
752,Burger King,2,84.8
752,Estação Choperia,1,66.0
752,Havan,1,282.71
752,McDonald's,3,120.3
752,Mini Kalzone,3,110.9
752,Panvel Farmácias,2,1448.21
769,Balneário Shopping - Estacionamento,1,45.0
769,Lupo,1,236.9
769,Mac,1,448.0
769,Magazine Luiza,1,998.89
769,MeLinda,1,111.5
769,Pratafina,1,320.0
769,Riachuelo,1,721.93
769,Studio Z,1,89.99
769,Subway,1,109.0
770,Atacadão,1,113.48
770,Havan,2,504.75
770,Kalunga,1,21.2
770,O Boticário,1,69.9
770,Starbucks,1,29.0
770,Superlegal Brinquedos,1,119.99
798,Adidas,1,2849.86
812,Arezzo,2,918.9
848,C&A,1,649.91
848,Continente Shopping - Estacionamento,2,40.0
848,Decathlon,1,249.99
954,JCanedo,1,1484.85
958,Neumarkt Shopping - Estacionamento,1,16.0
988,Norte Shopping - Estacionamento,1,14.0
1007,Café Cultura,1,69.0
1007,Shoulder,1,1077.1
1125,Cacau Show,1,7.74
1125,Dona Torta,1,38.5
1125,Gnc Joinville Garten,1,24.0
1125,Grano Pasta Ristorante,3,182.0
1125,Livrarias Curitiba,1,112.8
1125,Mini Kalzone,2,39.0
1125,Renner,2,399.8
1125,Stanley,1,299.0
1133,Bibi,1,199.9
1133,Boss,1,480.0
1133,Duladu,1,197.78
1133,Lupo,2,415.5
1133,MeLinda,2,2976.77
1133,Schutz,1,790.0
1133,Zara,2,769.0
1137,Docejo,1,13.0
1137,Gamelas & Panella's,1,63.34
1144,Neumarkt Shopping - Estacionamento,1,22.0
1144,Renner,1,484.5
1167,BelShop,1,54.98
1167,C&A,1,792.93
1167,Livraria Catarinense,2,329.6
1178,BioMundo Produtos Naturais,1,49.9
1178,Café Cultura,1,80.0
1178,Havan,1,99.99
1178,Kalunga,2,27.3
1178,Kopenhagen,1,39.7
1178,LIVE!,1,439.8
1178,Le Lis,1,1079.8
1178,Lindt,1,44.98
1178,Livrarias Catarinense,2,270.3
1178,Lupo,1,50.4
1178,Madero,1,357.5
1178,Me.Linda,1,13.9
1178,Panvel Farmácias,1,32.49
1178,Renner,2,359.6
1178,Shoulder,1,1357.0
1178,Youcom,1,199.9
1178,Zara,2,974.5
1220,Cacau Show,1,29.99
1220,Via Pian Food,1,149.99
1303,Renner,1,189.7
1303,Riachuelo,1,189.98
1316,Cantinho Grill,1,28.9
1316,Panda Sushi,2,99.84
1316,Santo Boteco,9,710.62
1318,Balneário Shopping - Estacionamento,1,35.0
1351,Continente Shopping - Estacionamento,1,20.0
1351,Live!,1,674.73
1351,Riachuelo,1,608.25
1376,Empório Du Homem,1,719.91
1397,Casa Maria,1,89.98
1397,Lua Luá,3,2200.7
1397,Lupo,1,47.8
1397,Ravelli,1,700.0
1407,Brooksfield,1,719.92
1407,Cacau Show,1,132.97
1407,Livrarias Catarinense,1,219.0
1407,Tip Top,1,169.9
1443,Bob's - Quiosque,1,22.0
1443,JAH Açaí,3,182.25
1443,Santo Boteco,1,170.39
1449,CANTINA MATTERELLO RESTAURANTE E PASTELARIA,2,173.0
1449,Officina Do Celular,1,209.8
1449,Renner,1,845.3
1490,Continente Shopping - Estacionamento,1,20.0
1492,Centauro,1,399.99
1501,Kings,1,1899.7
1512,Neumarkt Shopping - Estacionamento,2,44.0
1516,Camarão Express,1,136.0
1516,Zanoni Sushi,2,92.18
1547,Giraffas,3,65.6
1547,McDonald's,2,65.8
1547,Mini Kalzone,1,7.5
1547,Renner,1,89.8
1547,Riachuelo,1,39.99
1559,Nações Shopping Estacionamento,1,16.0
1597,Pratafina,1,165.0
1670,C&A,2,1659.92
1670,Subway,2,52.0
1705,Hering Store,1,149.99
1705,Magazine Luiza,1,249.0
1705,Renner,2,419.8
1705,Youcom,1,179.9
1718,Madero,1,193.85
1718,Renner,1,909.3
1765,Arezzo,1,839.9
1774,Camarão Express,1,120.7
1776,Havan,1,61.96
1776,Kalunga,1,63.6
1776,Leo Cosméticos,1,171.8
1776,Sinhá Benta,1,95.9
1776,Superlegal Brinquedos,1,169.98
1789,Life Vivara,1,830.0
1790,Baby Mee,1,119.7
1790,Cobasi,2,208.44
1790,Livrarias Catarinense,1,74.9
1790,Me.Linda,1,59.9
1790,O Boticário,1,304.9
1790,Panvel Farmácias,1,115.32
1790,Pernambucanas,1,95.97
1790,Riachuelo,1,259.93
