cliente_id,loja_nome,n,valor
137,.,1,799.99
151,Atacadão,2,285.04
151,Cacau Show,2,38.0
151,Chiquinho Sorvetes,1,20.0
151,Feng Cheng,1,104.75
151,Kalunga,2,49.1
151,Lindt,1,20.39
151,Livrarias Catarinense,2,206.9
151,McDonald's,2,90.7
151,Mini Kalzone,4,86.5
151,Subway,1,15.0
151,WePink,2,131.0
164,Americanas,1,99.95
164,Avatim,1,69.0
164,C&A,1,1619.89
164,Casa Maria,1,102.87
164,Nações Shopping Estacionamento,1,10.0
164,Uebel Make Up,1,279.6
168,Arezzo,1,2295.0
168,Madero,1,147.07
195,ADCOS,1,184.5
195,Cartes - Cozinha do Mundo,1,36.2
195,Cobasi,1,129.9
195,Pernambucanas,1,398.97
195,Riachuelo,1,259.99
213,Live!,1,990.0
241,Livrarias Catarinense,1,184.7
251,Casa Maria,1,66.98
251,Decathlon,1,566.4
251,Polo Wear,1,489.96
259,Avatim,1,69.0
259,Cacau Show,1,29.0
259,Chiquinho Sorvetes,2,44.0
259,Kalunga,1,45.0
259,Livrarias Catarinense,1,317.5
277,Rei Do Mate,1,110.0
283,Essence Parfums,1,959.11
299,Acuo,1,322.9
299,O Boticário,1,357.2
304,Kalunga,1,63.7
304,Preçolândia,1,718.7
320,Adcos,2,814.16
336,Adidas,1,699.99
336,LIVE!,2,495.84
336,Mamma Mia Express,1,108.0
345,Liquori Caffè Gourmet,1,57.0
345,Virus 41,1,299.9
349,Beagle,1,69.99
349,Burger King,1,26.9
349,Subway,1,114.0
360,Avatim,2,563.0
360,Freddo,1,19.95
360,Kopenhagen,1,6.89
360,Livrarias Catarinense,1,100.8
360,Me.Linda,1,113.7
360,Studio Z,1,2.0
372,Brooksfield,1,2959.0
375,Burger King,1,74.9
375,Lindt,1,105.09
375,McDonald's,3,273.2
375,Superlegal,1,99.99
375,Youcom,1,69.8
506,Cantinho Grill,1,24.0
568,Burger King,2,130.6
568,Café Cultura,6,174.0
568,Farm,1,470.25
568,Havan,1,179.9
568,Lojas Americanas,2,69.41
568,MB Acessórios,1,84.9
568,Madero,1,70.4
568,McDonald's,1,99.9
568,Mini Kalzone,1,30.0
568,Natura,1,29.9
568,Renner,1,746.55
568,Sinhá Benta Café,1,68.0
607,Puket,1,489.8
607,The North Face,1,2899.0
610,Havan,1,939.78
611,C&A,1,379.98
617,Cacau Show,2,70.46
637,Bonna Panquecas e Massas,1,46.0
637,Centauro,1,289.98
637,Natura,1,444.05
637,Youcom,1,179.9
649,McDonald's,1,129.6
713,Camarão Express,2,196.9
736,Centauro,1,139.99
736,Kopenhagen,1,22.9
736,Me.Linda,1,49.9
736,Renner,1,239.7
741,Renner,1,119.9
742,Giraffas,2,61.9
742,HOT DOG DUPIRU,1,34.0
742,Mini Kalzone,1,13.5
742,Outback Steakhouse,1,153.6
769,Balneário Shopping - Estacionamento,1,5.0
769,C&A,1,529.96
769,Creamy Skin Care,1,59.9
769,MeLinda,1,236.5
769,Renner,1,559.2
770,Havan,1,79.98
788,Burger King,1,43.9
788,Livrarias Catarinense,1,129.7
788,Pratafina,1,210.0
788,Renner,2,454.05
848,Lupo,1,89.0
848,Ri Happy Baby,1,209.0
889,Bacio di Latte,1,31.95
889,Centauro,1,299.99
1007,Café Cultura,3,79.0
1007,Casa Bauducco,1,31.8
1007,Feng Cheng,1,34.7
1007,Idéli.Oui,1,950.0
1007,Riachuelo,1,179.99
1007,Sinhá Benta Gourmet,2,52.4
1007,SmartCase,1,99.9
1099,Cacau Show,1,74.98
1099,Riachuelo,1,239.96
1099,Vivara,1,890.0
1125,Baummer Semijóias,1,147.86
